SEASON_YEAR,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,PTS
2021-22,Los Angeles Lakers,22101061,2022-03-19T00:00:00,LAL @ WAS,L,119
2021-22,Washington Wizards,22101061,2022-03-19T00:00:00,WAS vs. LAL,W,127
2021-22,Indiana Pacers,22101062,2022-03-20T00:00:00,IND vs. POR,W,129
2021-22,Portland Trail Blazers,22101062,2022-03-20T00:00:00,POR @ IND,L,98
2021-22,Houston Rockets,22101063,2022-03-20T00:00:00,HOU vs. MEM,L,98
2021-22,Memphis Grizzlies,22101063,2022-03-20T00:00:00,MEM @ HOU,W,122
2021-22,Atlanta Hawks,22101064,2022-03-20T00:00:00,ATL vs. NOP,L,112
2021-22,New Orleans Pelicans,22101064,2022-03-20T00:00:00,NOP @ ATL,W,117
2021-22,Oklahoma City Thunder,22101065,2022-03-20T00:00:00,OKC @ ORL,L,85
2021-22,Orlando Magic,22101065,2022-03-20T00:00:00,ORL vs. OKC,W,90
2021-22,Phoenix Suns,22101066,2022-03-20T00:00:00,PHX @ SAC,W,127
2021-22,Sacramento Kings,22101066,2022-03-20T00:00:00,SAC vs. PHX,L,124
2021-22,New York Knicks,22101067,2022-03-20T00:00:00,NYK vs. UTA,L,93
2021-22,Utah Jazz,22101067,2022-03-20T00:00:00,UTA @ NYK,W,108
2021-22,Boston Celtics,22101068,2022-03-20T00:00:00,BOS @ DEN,W,124
2021-22,Denver Nuggets,22101068,2022-03-20T00:00:00,DEN vs. BOS,L,104
2021-22,Philadelphia 76ers,22101069,2022-03-20T00:00:00,PHI vs. TOR,L,88
2021-22,Toronto Raptors,22101069,2022-03-20T00:00:00,TOR @ PHI,W,93
2021-22,Golden State Warriors,22101070,2022-03-20T00:00:00,GSW vs. SAS,L,108
2021-22,San Antonio Spurs,22101070,2022-03-20T00:00:00,SAS @ GSW,W,110
2021-22,Charlotte Hornets,22101071,2022-03-21T00:00:00,CHA vs. NOP,W,106
2021-22,New Orleans Pelicans,22101071,2022-03-21T00:00:00,NOP @ CHA,L,103
2021-22,Cleveland Cavaliers,22101072,2022-03-21T00:00:00,CLE vs. LAL,L,120
2021-22,Los Angeles Lakers,22101072,2022-03-21T00:00:00,LAL @ CLE,W,131
2021-22,Detroit Pistons,22101073,2022-03-21T00:00:00,DET vs. POR,L,115
2021-22,Portland Trail Blazers,22101073,2022-03-21T00:00:00,POR @ DET,W,119
2021-22,Miami Heat,22101074,2022-03-21T00:00:00,MIA @ PHI,L,106
2021-22,Philadelphia 76ers,22101074,2022-03-21T00:00:00,PHI vs. MIA,W,113
2021-22,Brooklyn Nets,22101075,2022-03-21T00:00:00,BKN vs. UTA,W,114
2021-22,Utah Jazz,22101075,2022-03-21T00:00:00,UTA @ BKN,L,106
2021-22,Chicago Bulls,22101076,2022-03-21T00:00:00,CHI vs. TOR,W,113
2021-22,Toronto Raptors,22101076,2022-03-21T00:00:00,TOR @ CHI,L,99
2021-22,Houston Rockets,22101077,2022-03-21T00:00:00,HOU vs. WAS,W,115
2021-22,Washington Wizards,22101077,2022-03-21T00:00:00,WAS @ HOU,L,97
2021-22,Boston Celtics,22101078,2022-03-21T00:00:00,BOS @ OKC,W,132
2021-22,Oklahoma City Thunder,22101078,2022-03-21T00:00:00,OKC vs. BOS,L,123
2021-22,Dallas Mavericks,22101079,2022-03-21T00:00:00,DAL vs. MIN,W,110
2021-22,Minnesota Timberwolves,22101079,2022-03-21T00:00:00,MIN @ DAL,L,108
2021-22,Golden State Warriors,22101080,2022-03-22T00:00:00,GSW @ ORL,L,90
2021-22,Orlando Magic,22101080,2022-03-22T00:00:00,ORL vs. GSW,W,94
2021-22,Atlanta Hawks,22101081,2022-03-22T00:00:00,ATL @ NYK,W,117
2021-22,New York Knicks,22101081,2022-03-22T00:00:00,NYK vs. ATL,L,111
2021-22,Chicago Bulls,22101082,2022-03-22T00:00:00,CHI @ MIL,L,98
2021-22,Milwaukee Bucks,22101082,2022-03-22T00:00:00,MIL vs. CHI,W,126
2021-22,Denver Nuggets,22101083,2022-03-22T00:00:00,DEN vs. LAC,W,127
2021-22,LA Clippers,22101083,2022-03-22T00:00:00,LAC @ DEN,L,115
2021-22,Charlotte Hornets,22101084,2022-03-23T00:00:00,CHA vs. NYK,L,106
2021-22,New York Knicks,22101084,2022-03-23T00:00:00,NYK @ CHA,W,121
2021-22,Atlanta Hawks,22101085,2022-03-23T00:00:00,ATL @ DET,L,101
2021-22,Detroit Pistons,22101085,2022-03-23T00:00:00,DET vs. ATL,W,122
2021-22,Indiana Pacers,22101086,2022-03-23T00:00:00,IND vs. SAC,L,109
2021-22,Sacramento Kings,22101086,2022-03-23T00:00:00,SAC @ IND,W,110
2021-22,Boston Celtics,22101087,2022-03-23T00:00:00,BOS vs. UTA,W,125
2021-22,Utah Jazz,22101087,2022-03-23T00:00:00,UTA @ BOS,L,97
2021-22,Golden State Warriors,22101088,2022-03-23T00:00:00,GSW @ MIA,W,118
2021-22,Miami Heat,22101088,2022-03-23T00:00:00,MIA vs. GSW,L,104
2021-22,Brooklyn Nets,22101089,2022-03-23T00:00:00,BKN @ MEM,L,120
2021-22,Memphis Grizzlies,22101089,2022-03-23T00:00:00,MEM vs. BKN,W,132
2021-22,Minnesota Timberwolves,22101090,2022-03-23T00:00:00,MIN vs. PHX,L,116
2021-22,Phoenix Suns,22101090,2022-03-23T00:00:00,PHX @ MIN,W,125
2021-22,Oklahoma City Thunder,22101091,2022-03-23T00:00:00,OKC vs. ORL,W,118
2021-22,Orlando Magic,22101091,2022-03-23T00:00:00,ORL @ OKC,L,102
2021-22,Dallas Mavericks,22101092,2022-03-23T00:00:00,DAL vs. HOU,W,110
2021-22,Houston Rockets,22101092,2022-03-23T00:00:00,HOU @ DAL,L,91
2021-22,Los Angeles Lakers,22101093,2022-03-23T00:00:00,LAL vs. PHI,L,121
2021-22,Philadelphia 76ers,22101093,2022-03-23T00:00:00,PHI @ LAL,W,126
2021-22,Portland Trail Blazers,22101094,2022-03-23T00:00:00,POR vs. SAS,L,96
2021-22,San Antonio Spurs,22101094,2022-03-23T00:00:00,SAS @ POR,W,133
2021-22,Cleveland Cavaliers,22101095,2022-03-24T00:00:00,CLE @ TOR,L,104
2021-22,Toronto Raptors,22101095,2022-03-24T00:00:00,TOR vs. CLE,W,117
2021-22,Indiana Pacers,22101096,2022-03-24T00:00:00,IND @ MEM,L,103
2021-22,Memphis Grizzlies,22101096,2022-03-24T00:00:00,MEM vs. IND,W,133
2021-22,Milwaukee Bucks,22101097,2022-03-24T00:00:00,MIL vs. WAS,W,114
2021-22,Washington Wizards,22101097,2022-03-24T00:00:00,WAS @ MIL,L,102
2021-22,Chicago Bulls,22101098,2022-03-24T00:00:00,CHI @ NOP,L,109
2021-22,New Orleans Pelicans,22101098,2022-03-24T00:00:00,NOP vs. CHI,W,126
2021-22,Denver Nuggets,22101099,2022-03-24T00:00:00,DEN vs. PHX,L,130
2021-22,Phoenix Suns,22101099,2022-03-24T00:00:00,PHX @ DEN,W,140
2021-22,Charlotte Hornets,22101100,2022-03-25T00:00:00,CHA vs. UTA,W,107
2021-22,Utah Jazz,22101100,2022-03-25T00:00:00,UTA @ CHA,L,101
2021-22,Detroit Pistons,22101101,2022-03-25T00:00:00,DET vs. WAS,L,97
2021-22,Washington Wizards,22101101,2022-03-25T00:00:00,WAS @ DET,W,100
2021-22,Atlanta Hawks,22101102,2022-03-25T00:00:00,ATL vs. GSW,W,121
2021-22,Golden State Warriors,22101102,2022-03-25T00:00:00,GSW @ ATL,L,110
2021-22,Miami Heat,22101103,2022-03-25T00:00:00,MIA vs. NYK,L,103
2021-22,New York Knicks,22101103,2022-03-25T00:00:00,NYK @ MIA,W,111
2021-22,Dallas Mavericks,22101104,2022-03-25T00:00:00,DAL @ MIN,L,95
2021-22,Minnesota Timberwolves,22101104,2022-03-25T00:00:00,MIN vs. DAL,W,116
2021-22,Houston Rockets,22101105,2022-03-25T00:00:00,HOU @ POR,W,125
2021-22,Portland Trail Blazers,22101105,2022-03-25T00:00:00,POR vs. HOU,L,106
2021-22,LA Clippers,22101106,2022-03-25T00:00:00,LAC vs. PHI,L,97
2021-22,Philadelphia 76ers,22101106,2022-03-25T00:00:00,PHI @ LAC,W,122
2021-22,New Orleans Pelicans,22101107,2022-03-26T00:00:00,NOP vs. SAS,L,103
2021-22,San Antonio Spurs,22101107,2022-03-26T00:00:00,SAS @ NOP,W,107
2021-22,Orlando Magic,22101108,2022-03-26T00:00:00,ORL vs. SAC,L,110
2021-22,Sacramento Kings,22101108,2022-03-26T00:00:00,SAC @ ORL,W,114
2021-22,Indiana Pacers,22101109,2022-03-26T00:00:00,IND @ TOR,L,91
2021-22,Toronto Raptors,22101109,2022-03-26T00:00:00,TOR vs. IND,W,131
2021-22,Chicago Bulls,22101110,2022-03-26T00:00:00,CHI @ CLE,W,98
2021-22,Cleveland Cavaliers,22101110,2022-03-26T00:00:00,CLE vs. CHI,L,94
2021-22,Brooklyn Nets,22101111,2022-03-26T00:00:00,BKN @ MIA,W,110
2021-22,Miami Heat,22101111,2022-03-26T00:00:00,MIA vs. BKN,L,95
2021-22,Memphis Grizzlies,22101112,2022-03-26T00:00:00,MEM vs. MIL,W,127
2021-22,Milwaukee Bucks,22101112,2022-03-26T00:00:00,MIL @ MEM,L,102
2021-22,Denver Nuggets,22101113,2022-03-26T00:00:00,DEN vs. OKC,W,113
2021-22,Oklahoma City Thunder,22101113,2022-03-26T00:00:00,OKC @ DEN,L,107
2021-22,Houston Rockets,22101114,2022-03-26T00:00:00,HOU @ POR,W,115
2021-22,Portland Trail Blazers,22101114,2022-03-26T00:00:00,POR vs. HOU,L,98
2021-22,Detroit Pistons,22101115,2022-03-27T00:00:00,DET vs. NYK,L,102
2021-22,New York Knicks,22101115,2022-03-27T00:00:00,NYK @ DET,W,104
2021-22,Boston Celtics,22101116,2022-03-27T00:00:00,BOS vs. MIN,W,134
2021-22,Minnesota Timberwolves,22101116,2022-03-27T00:00:00,MIN @ BOS,L,112
2021-22,Golden State Warriors,22101117,2022-03-27T00:00:00,GSW @ WAS,L,115
2021-22,Washington Wizards,22101117,2022-03-27T00:00:00,WAS vs. GSW,W,123
2021-22,Philadelphia 76ers,22101118,2022-03-27T00:00:00,PHI @ PHX,L,104
2021-22,Phoenix Suns,22101118,2022-03-27T00:00:00,PHX vs. PHI,W,114
2021-22,Los Angeles Lakers,22101119,2022-03-27T00:00:00,LAL @ NOP,L,108
2021-22,New Orleans Pelicans,22101119,2022-03-27T00:00:00,NOP vs. LAL,W,116
2021-22,Brooklyn Nets,22101120,2022-03-27T00:00:00,BKN vs. CHA,L,110
2021-22,Charlotte Hornets,22101120,2022-03-27T00:00:00,CHA @ BKN,W,119
2021-22,Dallas Mavericks,22101121,2022-03-27T00:00:00,DAL vs. UTA,W,114
2021-22,Utah Jazz,22101121,2022-03-27T00:00:00,UTA @ DAL,L,100
2021-22,Charlotte Hornets,22101122,2022-03-28T00:00:00,CHA vs. DEN,L,109
2021-22,Denver Nuggets,22101122,2022-03-28T00:00:00,DEN @ CHA,W,113
2021-22,Cleveland Cavaliers,22101123,2022-03-28T00:00:00,CLE vs. ORL,W,107
2021-22,Orlando Magic,22101123,2022-03-28T00:00:00,ORL @ CLE,L,101
2021-22,Atlanta Hawks,22101124,2022-03-28T00:00:00,ATL @ IND,W,132
2021-22,Indiana Pacers,22101124,2022-03-28T00:00:00,IND vs. ATL,L,123
2021-22,Miami Heat,22101125,2022-03-28T00:00:00,MIA vs. SAC,W,123
2021-22,Sacramento Kings,22101125,2022-03-28T00:00:00,SAC @ MIA,L,100
2021-22,Chicago Bulls,22101126,2022-03-28T00:00:00,CHI @ NYK,L,104
2021-22,New York Knicks,22101126,2022-03-28T00:00:00,NYK vs. CHI,W,109
2021-22,Boston Celtics,22101127,2022-03-28T00:00:00,BOS @ TOR,L,112
2021-22,Toronto Raptors,22101127,2022-03-28T00:00:00,TOR vs. BOS,W,115
2021-22,Houston Rockets,22101128,2022-03-28T00:00:00,HOU vs. SAS,L,120
2021-22,San Antonio Spurs,22101128,2022-03-28T00:00:00,SAS @ HOU,W,123
2021-22,Golden State Warriors,22101129,2022-03-28T00:00:00,GSW @ MEM,L,95
2021-22,Memphis Grizzlies,22101129,2022-03-28T00:00:00,MEM vs. GSW,W,123
2021-22,Oklahoma City Thunder,22101130,2022-03-28T00:00:00,OKC @ POR,W,134
2021-22,Portland Trail Blazers,22101130,2022-03-28T00:00:00,POR vs. OKC,L,131
2021-22,Milwaukee Bucks,22101131,2022-03-29T00:00:00,MIL @ PHI,W,118
2021-22,Philadelphia 76ers,22101131,2022-03-29T00:00:00,PHI vs. MIL,L,116
2021-22,Chicago Bulls,22101132,2022-03-29T00:00:00,CHI @ WAS,W,107
2021-22,Washington Wizards,22101132,2022-03-29T00:00:00,WAS vs. CHI,L,94
2021-22,Brooklyn Nets,22101133,2022-03-29T00:00:00,BKN vs. DET,W,130
2021-22,Detroit Pistons,22101133,2022-03-29T00:00:00,DET @ BKN,L,123
2021-22,Dallas Mavericks,22101134,2022-03-29T00:00:00,DAL vs. LAL,W,128
2021-22,Los Angeles Lakers,22101134,2022-03-29T00:00:00,LAL @ DAL,L,110
2021-22,LA Clippers,22101135,2022-03-29T00:00:00,LAC vs. UTA,W,121
2021-22,Utah Jazz,22101135,2022-03-29T00:00:00,UTA @ LAC,L,115
2021-22,Cleveland Cavaliers,22101136,2022-03-30T00:00:00,CLE vs. DAL,L,112
2021-22,Dallas Mavericks,22101136,2022-03-30T00:00:00,DAL @ CLE,W,120
2021-22,Denver Nuggets,22101137,2022-03-30T00:00:00,DEN @ IND,W,125
2021-22,Indiana Pacers,22101137,2022-03-30T00:00:00,IND vs. DEN,L,118
2021-22,Orlando Magic,22101138,2022-03-30T00:00:00,ORL @ WAS,L,110
2021-22,Washington Wizards,22101138,2022-03-30T00:00:00,WAS vs. ORL,W,127
2021-22,Boston Celtics,22101139,2022-03-30T00:00:00,BOS vs. MIA,L,98
2021-22,Miami Heat,22101139,2022-03-30T00:00:00,MIA @ BOS,W,106
2021-22,Charlotte Hornets,22101140,2022-03-30T00:00:00,CHA @ NYK,W,125
2021-22,New York Knicks,22101140,2022-03-30T00:00:00,NYK vs. CHA,L,114
2021-22,Minnesota Timberwolves,22101141,2022-03-30T00:00:00,MIN @ TOR,L,102
2021-22,Toronto Raptors,22101141,2022-03-30T00:00:00,TOR vs. MIN,W,125
2021-22,Houston Rockets,22101142,2022-03-30T00:00:00,HOU vs. SAC,L,118
2021-22,Sacramento Kings,22101142,2022-03-30T00:00:00,SAC @ HOU,W,121
2021-22,Atlanta Hawks,22101143,2022-03-30T00:00:00,ATL @ OKC,W,136
2021-22,Oklahoma City Thunder,22101143,2022-03-30T00:00:00,OKC vs. ATL,L,118
2021-22,Memphis Grizzlies,22101144,2022-03-30T00:00:00,MEM @ SAS,W,112
2021-22,San Antonio Spurs,22101144,2022-03-30T00:00:00,SAS vs. MEM,L,111
2021-22,Golden State Warriors,22101145,2022-03-30T00:00:00,GSW vs. PHX,L,103
2021-22,Phoenix Suns,22101145,2022-03-30T00:00:00,PHX @ GSW,W,107
2021-22,New Orleans Pelicans,22101146,2022-03-30T00:00:00,NOP @ POR,W,117
2021-22,Portland Trail Blazers,22101146,2022-03-30T00:00:00,POR vs. NOP,L,107
2021-22,Detroit Pistons,22101147,2022-03-31T00:00:00,DET vs. PHI,W,102
2021-22,Philadelphia 76ers,22101147,2022-03-31T00:00:00,PHI @ DET,L,94
2021-22,Brooklyn Nets,22101148,2022-03-31T00:00:00,BKN vs. MIL,L,119
2021-22,Milwaukee Bucks,22101148,2022-03-31T00:00:00,MIL @ BKN,W,120
2021-22,Chicago Bulls,22101149,2022-03-31T00:00:00,CHI vs. LAC,W,135
2021-22,LA Clippers,22101149,2022-03-31T00:00:00,LAC @ CHI,L,130
2021-22,Los Angeles Lakers,22101150,2022-03-31T00:00:00,LAL @ UTA,L,109
2021-22,Utah Jazz,22101150,2022-03-31T00:00:00,UTA vs. LAL,W,122
2021-22,Orlando Magic,22101151,2022-04-01T00:00:00,ORL vs. TOR,L,89
2021-22,Toronto Raptors,22101151,2022-04-01T00:00:00,TOR @ ORL,W,102
2021-22,Dallas Mavericks,22101152,2022-04-01T00:00:00,DAL @ WAS,L,103
2021-22,Washington Wizards,22101152,2022-04-01T00:00:00,WAS vs. DAL,W,135
2021-22,Boston Celtics,22101153,2022-04-01T00:00:00,BOS vs. IND,W,128
2021-22,Indiana Pacers,22101153,2022-04-01T00:00:00,IND @ BOS,L,123
2021-22,Houston Rockets,22101154,2022-04-01T00:00:00,HOU vs. SAC,L,117
2021-22,Sacramento Kings,22101154,2022-04-01T00:00:00,SAC @ HOU,W,122
2021-22,Memphis Grizzlies,22101155,2022-04-01T00:00:00,MEM vs. PHX,W,122
2021-22,Phoenix Suns,22101155,2022-04-01T00:00:00,PHX @ MEM,L,114
2021-22,LA Clippers,22101156,2022-04-01T00:00:00,LAC @ MIL,W,153
2021-22,Milwaukee Bucks,22101156,2022-04-01T00:00:00,MIL vs. LAC,L,119
2021-22,Detroit Pistons,22101157,2022-04-01T00:00:00,DET @ OKC,W,110
2021-22,Oklahoma City Thunder,22101157,2022-04-01T00:00:00,OKC vs. DET,L,101
2021-22,Portland Trail Blazers,22101158,2022-04-01T00:00:00,POR @ SAS,L,111
2021-22,San Antonio Spurs,22101158,2022-04-01T00:00:00,SAS vs. POR,W,130
2021-22,Denver Nuggets,22101159,2022-04-01T00:00:00,DEN vs. MIN,L,130
2021-22,Minnesota Timberwolves,22101159,2022-04-01T00:00:00,MIN @ DEN,W,136
2021-22,Los Angeles Lakers,22101160,2022-04-01T00:00:00,LAL vs. NOP,L,111
2021-22,New Orleans Pelicans,22101160,2022-04-01T00:00:00,NOP @ LAL,W,114
2021-22,Charlotte Hornets,22101161,2022-04-02T00:00:00,CHA @ PHI,L,114
2021-22,Philadelphia 76ers,22101161,2022-04-02T00:00:00,PHI vs. CHA,W,144
2021-22,Cleveland Cavaliers,22101162,2022-04-02T00:00:00,CLE @ NYK,W,119
2021-22,New York Knicks,22101162,2022-04-02T00:00:00,NYK vs. CLE,L,101
2021-22,Atlanta Hawks,22101163,2022-04-02T00:00:00,ATL vs. BKN,W,122
2021-22,Brooklyn Nets,22101163,2022-04-02T00:00:00,BKN @ ATL,L,115
2021-22,Chicago Bulls,22101164,2022-04-02T00:00:00,CHI vs. MIA,L,109
2021-22,Miami Heat,22101164,2022-04-02T00:00:00,MIA @ CHI,W,127
2021-22,Golden State Warriors,22101165,2022-04-02T00:00:00,GSW vs. UTA,W,111
2021-22,Utah Jazz,22101165,2022-04-02T00:00:00,UTA @ GSW,L,107
2021-22,Boston Celtics,22101166,2022-04-03T00:00:00,BOS vs. WAS,W,144
2021-22,Washington Wizards,22101166,2022-04-03T00:00:00,WAS @ BOS,L,102
2021-22,Dallas Mavericks,22101167,2022-04-03T00:00:00,DAL @ MIL,W,118
2021-22,Milwaukee Bucks,22101167,2022-04-03T00:00:00,MIL vs. DAL,L,112
2021-22,Denver Nuggets,22101168,2022-04-03T00:00:00,DEN @ LAL,W,129
2021-22,Los Angeles Lakers,22101168,2022-04-03T00:00:00,LAL vs. DEN,L,118
2021-22,Detroit Pistons,22101169,2022-04-03T00:00:00,DET @ IND,W,121
2021-22,Indiana Pacers,22101169,2022-04-03T00:00:00,IND vs. DET,L,117
2021-22,Cleveland Cavaliers,22101170,2022-04-03T00:00:00,CLE vs. PHI,L,108
2021-22,Philadelphia 76ers,22101170,2022-04-03T00:00:00,PHI @ CLE,W,112
2021-22,New York Knicks,22101171,2022-04-03T00:00:00,NYK @ ORL,W,118
2021-22,Orlando Magic,22101171,2022-04-03T00:00:00,ORL vs. NYK,L,88
2021-22,Miami Heat,22101172,2022-04-03T00:00:00,MIA @ TOR,W,114
2021-22,Toronto Raptors,22101172,2022-04-03T00:00:00,TOR vs. MIA,L,109
2021-22,Houston Rockets,22101173,2022-04-03T00:00:00,HOU vs. MIN,L,132
2021-22,Minnesota Timberwolves,22101173,2022-04-03T00:00:00,MIN @ HOU,W,139
2021-22,Oklahoma City Thunder,22101174,2022-04-03T00:00:00,OKC vs. PHX,W,117
2021-22,Phoenix Suns,22101174,2022-04-03T00:00:00,PHX @ OKC,L,96
2021-22,Portland Trail Blazers,22101175,2022-04-03T00:00:00,POR @ SAS,L,92
2021-22,San Antonio Spurs,22101175,2022-04-03T00:00:00,SAS vs. POR,W,113
2021-22,Golden State Warriors,22101176,2022-04-03T00:00:00,GSW @ SAC,W,109
2021-22,Sacramento Kings,22101176,2022-04-03T00:00:00,SAC vs. GSW,L,90
2021-22,LA Clippers,22101177,2022-04-03T00:00:00,LAC vs. NOP,W,119
2021-22,New Orleans Pelicans,22101177,2022-04-03T00:00:00,NOP @ LAC,L,100
2021-22,Indiana Pacers,22101178,2022-04-05T00:00:00,IND vs. PHI,L,122
2021-22,Philadelphia 76ers,22101178,2022-04-05T00:00:00,PHI @ IND,W,131
2021-22,Cleveland Cavaliers,22101179,2022-04-05T00:00:00,CLE @ ORL,L,115
2021-22,Orlando Magic,22101179,2022-04-05T00:00:00,ORL vs. CLE,W,120
2021-22,Brooklyn Nets,22101180,2022-04-05T00:00:00,BKN vs. HOU,W,118
2021-22,Houston Rockets,22101180,2022-04-05T00:00:00,HOU @ BKN,L,105
2021-22,Charlotte Hornets,22101181,2022-04-05T00:00:00,CHA @ MIA,L,115
2021-22,Miami Heat,22101181,2022-04-05T00:00:00,MIA vs. CHA,W,144
2021-22,Atlanta Hawks,22101182,2022-04-05T00:00:00,ATL @ TOR,L,108
2021-22,Toronto Raptors,22101182,2022-04-05T00:00:00,TOR vs. ATL,W,118
2021-22,Chicago Bulls,22101183,2022-04-05T00:00:00,CHI vs. MIL,L,106
2021-22,Milwaukee Bucks,22101183,2022-04-05T00:00:00,MIL @ CHI,W,127
2021-22,Minnesota Timberwolves,22101184,2022-04-05T00:00:00,MIN vs. WAS,L,114
2021-22,Washington Wizards,22101184,2022-04-05T00:00:00,WAS @ MIN,W,132
2021-22,Oklahoma City Thunder,22101185,2022-04-05T00:00:00,OKC vs. POR,W,98
2021-22,Portland Trail Blazers,22101185,2022-04-05T00:00:00,POR @ OKC,L,94
2021-22,Denver Nuggets,22101186,2022-04-05T00:00:00,DEN vs. SAS,L,97
2021-22,San Antonio Spurs,22101186,2022-04-05T00:00:00,SAS @ DEN,W,116
2021-22,Memphis Grizzlies,22101187,2022-04-05T00:00:00,MEM @ UTA,L,115
2021-22,Utah Jazz,22101187,2022-04-05T00:00:00,UTA vs. MEM,W,121
2021-22,New Orleans Pelicans,22101188,2022-04-05T00:00:00,NOP @ SAC,W,123
2021-22,Sacramento Kings,22101188,2022-04-05T00:00:00,SAC vs. NOP,L,109
2021-22,Los Angeles Lakers,22101189,2022-04-05T00:00:00,LAL @ PHX,L,110
2021-22,Phoenix Suns,22101189,2022-04-05T00:00:00,PHX vs. LAL,W,121
2021-22,Dallas Mavericks,22101190,2022-04-06T00:00:00,DAL @ DET,W,131
2021-22,Detroit Pistons,22101190,2022-04-06T00:00:00,DET vs. DAL,L,113
2021-22,Brooklyn Nets,22101191,2022-04-06T00:00:00,BKN @ NYK,W,110
2021-22,New York Knicks,22101191,2022-04-06T00:00:00,NYK vs. BKN,L,98
2021-22,Atlanta Hawks,22101192,2022-04-06T00:00:00,ATL vs. WAS,W,118
2021-22,Washington Wizards,22101192,2022-04-06T00:00:00,WAS @ ATL,L,103
2021-22,Boston Celtics,22101193,2022-04-06T00:00:00,BOS @ CHI,W,117
2021-22,Chicago Bulls,22101193,2022-04-06T00:00:00,CHI vs. BOS,L,94
2021-22,Oklahoma City Thunder,22101194,2022-04-06T00:00:00,OKC @ UTA,L,101
2021-22,Utah Jazz,22101194,2022-04-06T00:00:00,UTA vs. OKC,W,137
2021-22,LA Clippers,22101195,2022-04-06T00:00:00,LAC vs. PHX,W,113
2021-22,Phoenix Suns,22101195,2022-04-06T00:00:00,PHX @ LAC,L,109
2021-22,Charlotte Hornets,22101196,2022-04-07T00:00:00,CHA vs. ORL,W,128
2021-22,Orlando Magic,22101196,2022-04-07T00:00:00,ORL @ CHA,L,101
2021-22,Philadelphia 76ers,22101197,2022-04-07T00:00:00,PHI @ TOR,L,114
2021-22,Toronto Raptors,22101197,2022-04-07T00:00:00,TOR vs. PHI,W,119
2021-22,Boston Celtics,22101198,2022-04-07T00:00:00,BOS @ MIL,L,121
2021-22,Milwaukee Bucks,22101198,2022-04-07T00:00:00,MIL vs. BOS,W,127
2021-22,Minnesota Timberwolves,22101199,2022-04-07T00:00:00,MIN vs. SAS,W,127
2021-22,San Antonio Spurs,22101199,2022-04-07T00:00:00,SAS @ MIN,L,121
2021-22,New Orleans Pelicans,22101200,2022-04-07T00:00:00,NOP vs. POR,W,127
2021-22,Portland Trail Blazers,22101200,2022-04-07T00:00:00,POR @ NOP,L,94
2021-22,Denver Nuggets,22101201,2022-04-07T00:00:00,DEN vs. MEM,W,122
2021-22,Memphis Grizzlies,22101201,2022-04-07T00:00:00,MEM @ DEN,L,109
2021-22,Golden State Warriors,22101202,2022-04-07T00:00:00,GSW vs. LAL,W,128
2021-22,Los Angeles Lakers,22101202,2022-04-07T00:00:00,LAL @ GSW,L,112
2021-22,Detroit Pistons,22101203,2022-04-08T00:00:00,DET vs. MIL,L,101
2021-22,Milwaukee Bucks,22101203,2022-04-08T00:00:00,MIL @ DET,W,131
2021-22,New York Knicks,22101204,2022-04-08T00:00:00,NYK @ WAS,W,114
2021-22,Washington Wizards,22101204,2022-04-08T00:00:00,WAS vs. NYK,L,92
2021-22,Brooklyn Nets,22101205,2022-04-08T00:00:00,BKN vs. CLE,W,118
2021-22,Cleveland Cavaliers,22101205,2022-04-08T00:00:00,CLE @ BKN,L,107
2021-22,Houston Rockets,22101206,2022-04-08T00:00:00,HOU @ TOR,L,115
2021-22,Toronto Raptors,22101206,2022-04-08T00:00:00,TOR vs. HOU,W,117
2021-22,Atlanta Hawks,22101207,2022-04-08T00:00:00,ATL @ MIA,L,109
2021-22,Miami Heat,22101207,2022-04-08T00:00:00,MIA vs. ATL,W,113
2021-22,Charlotte Hornets,22101208,2022-04-08T00:00:00,CHA @ CHI,W,133
2021-22,Chicago Bulls,22101208,2022-04-08T00:00:00,CHI vs. CHA,L,117
2021-22,Dallas Mavericks,22101209,2022-04-08T00:00:00,DAL vs. POR,W,128
2021-22,Portland Trail Blazers,22101209,2022-04-08T00:00:00,POR @ DAL,L,78
2021-22,Phoenix Suns,22101210,2022-04-08T00:00:00,PHX @ UTA,W,111
2021-22,Utah Jazz,22101210,2022-04-08T00:00:00,UTA vs. PHX,L,105
2021-22,Los Angeles Lakers,22101211,2022-04-08T00:00:00,LAL vs. OKC,W,120
2021-22,Oklahoma City Thunder,22101211,2022-04-08T00:00:00,OKC @ LAL,L,101
2021-22,LA Clippers,22101212,2022-04-09T00:00:00,LAC vs. SAC,W,117
2021-22,Sacramento Kings,22101212,2022-04-09T00:00:00,SAC @ LAC,L,98
2021-22,Memphis Grizzlies,22101213,2022-04-09T00:00:00,MEM vs. NOP,W,141
2021-22,New Orleans Pelicans,22101213,2022-04-09T00:00:00,NOP @ MEM,L,114
2021-22,Indiana Pacers,22101214,2022-04-09T00:00:00,IND @ PHI,L,120
2021-22,Philadelphia 76ers,22101214,2022-04-09T00:00:00,PHI vs. IND,W,133
2021-22,Golden State Warriors,22101215,2022-04-09T00:00:00,GSW @ SAS,W,100
2021-22,San Antonio Spurs,22101215,2022-04-09T00:00:00,SAS vs. GSW,L,94
2021-22,Brooklyn Nets,22101216,2022-04-10T00:00:00,BKN vs. IND,W,134
